CODIGO,NUMERO,REFERENCIA,CANTIDADCOMPRA,UNIDADESCONSUMOCONTENIDAS,PRECIO,IMPORTELINEA,PRODUCTO,DAY,MONTH,YEAR,MONTH_YEAR,DAY_MONTH_YEAR,MONTH_NAME,TIPOCOMPRA_Compra menor,TIPOCOMPRA_Concurso,TGL_ALMACENABLE,TGL_TRANSITO,REGION,HOSPITAL,DEPARTMENT,PUR_CLUSTER,HOSP_CLUSTER
1,239398/19,38,110,10,102.802,1130.822,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,15,3,19,319,15319,3-March,1,0,1,0,0,10,1,1,1
1,239399/19,38,80,10,102.802,822.416,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,15,3,19,319,15319,3-March,1,0,1,0,0,0,2,1,1
6,239539/19,46,150,10,42.9,643.5,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,15,3,19,319,15319,3-March,1,0,1,0,0,10,1,1,1
6,239547/19,46,100,10,42.9,429.0,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,15,3,19,319,15319,3-March,1,0,1,0,0,0,2,1,1
5,240267/19,40,25,5,12.1,60.5,APOSITO DE HIDROFIBRA  / CINTA-18,15,3,19,319,15319,3-March,1,0,0,1,0,12,123,3,0
14,239827/19,19,300,300,792.0,792.0,APOSITO C/ CARBON Y PLATA-6,15,3,19,319,15319,3-March,1,0,1,0,0,4,1,1,1
20,239511/19,30,213,3,1.28271,91.07241,APOSITO DE HIDROCOLOIDE-9,15,3,19,319,15319,3-March,1,0,1,0,0,18,1,1,1
25,240178/19,11,80,10,53.888999,431.111992,APOSITO DE FIBRAS DE POLIACRILATO-3,15,3,19,319,15319,3-March,0,1,1,0,0,0,2,2,1
33,238762/19,67,12,12,77.88,77.88,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,15,3,19,319,15319,3-March,1,0,0,1,0,12,154,3,0
35,239512/19,28,60,10,21.23,127.38,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,15,3,19,319,15319,3-March,1,0,1,0,0,0,2,1,1
37,240222/19,16,30,10,62.7,188.1,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,15,3,19,319,15319,3-March,1,0,0,1,0,12,131,3,0
1,262893/21,38,60,10,102.802,616.812,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,15,3,21,321,15321,3-March,1,0,1,0,0,4,1,1,1
5,259538/21,40,40,5,12.1,96.8,APOSITO DE HIDROFIBRA  / CINTA-18,15,3,21,321,15321,3-March,1,0,0,1,0,11,153,3,0
31,263047/21,17,135,5,11.99,323.73,APOSITO DE HIDROCOLOIDE-7,15,3,21,321,15321,3-March,0,1,1,0,0,18,1,2,1
18,263296/21,9,160,160,245.52,245.52,APOSITO MALLADO C/ PARAFINA-38,15,3,21,321,15321,3-March,0,1,1,0,0,4,1,2,1
20,262987/21,30,234,3,0.989571,77.186538,APOSITO DE HIDROCOLOIDE-9,15,3,21,321,15321,3-March,0,1,1,0,0,18,1,2,1
27,263711/21,47,150,10,18.59,278.85,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,15,3,21,321,15321,3-March,0,1,1,0,0,10,1,2,1
28,259537/21,7,10,10,65.56,65.56,APOSITO DE HIDROCOLOIDE C/ PLATA-5,15,3,21,321,15321,3-March,1,0,0,0,0,11,153,3,0
8,288404/22,52,50,50,13.749996,13.749996,APÓSITO TRANSPARENTE ADHESIVO-20,15,3,22,322,15322,3-March,0,1,1,0,0,7,3,2,1
9,288405/22,51,1800,100,9.900001,178.200018,APÓSITO TRANSPARENTE ADHESIVO-24,15,3,22,322,15322,3-March,0,1,1,0,0,18,1,2,1
42,293428/22,62,10,5,440.0,880.0,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,15,3,22,322,15322,3-March,1,0,0,1,0,11,151,3,0
18,290042/22,9,170,10,15.345,260.865,APOSITO MALLADO C/ PARAFINA-38,15,3,22,322,15322,3-March,0,1,1,0,0,18,1,2,1
20,288350/22,30,69,3,0.989571,22.760133,APOSITO DE HIDROCOLOIDE-9,15,3,22,322,15322,3-March,0,1,1,0,0,10,1,2,1
8,338203/23,52,650,50,13.749996,178.749948,APÓSITO TRANSPARENTE ADHESIVO-20,15,3,23,323,15323,3-March,0,1,1,0,0,18,1,2,1
5,335194/23,40,5,5,12.1,12.1,APOSITO DE HIDROFIBRA  / CINTA-18,15,3,23,323,15323,3-March,1,0,0,1,0,14,53,3,0
5,338935/23,40,20,5,12.1,48.4,APOSITO DE HIDROFIBRA  / CINTA-18,15,3,23,323,15323,3-March,1,0,0,1,0,14,36,3,0
41,337715/23,43,5,5,437.02,437.02,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,15,3,23,323,15323,3-March,1,0,0,1,0,18,105,3,0
42,337715/23,42,5,5,461.31,461.31,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,15,3,23,323,15323,3-March,1,0,0,1,0,18,105,3,0
11,337942/23,34,3200,640,78.0032,390.016,APÓSITO ABSORBENTE C/ ADHESIVO-22,15,3,23,323,15323,3-March,1,0,1,0,0,18,1,0,1
33,339237/23,50,12,12,77.88,77.88,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,15,3,23,323,15323,3-March,1,0,0,1,0,12,142,3,0
33,339514/23,50,12,12,77.88,77.88,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,15,3,23,323,15323,3-March,1,0,0,1,0,12,82,3,0
37,338933/23,16,40,10,62.59,250.36,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,15,3,23,323,15323,3-March,1,0,0,1,0,14,40,3,0
7,328330/15,45,225,5,29.15,1311.75,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,15,4,15,415,15415,4-April,1,0,1,0,0,10,1,1,1
9,339250/19,12,1600,400,44.0,176.0,APÓSITO TRANSPARENTE ADHESIVO-24,15,4,19,419,15419,4-April,1,0,1,0,0,10,1,1,1
15,339547/19,37,270,5,5.24537,283.24998,HIDROGEL-37,15,4,19,419,15419,4-April,1,0,1,0,0,10,1,1,1
23,339546/19,27,270,5,6.599996,356.399784,APOSITO DE HIDROCOLOIDE-3,15,4,19,419,15419,4-April,0,1,1,0,0,10,1,2,1
12,339729/19,35,960,480,83.96784,167.93568,APÓSITO ABSORBENTE C/ ADHESIVO-23,15,4,19,419,15419,4-April,0,1,1,0,0,18,1,2,1
21,339779/19,21,7000,1000,10.461204,73.228428,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,15,4,19,419,15419,4-April,1,0,1,0,0,10,1,0,1
27,339570/19,47,140,10,20.9,292.6,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,15,4,19,419,15419,4-April,1,0,1,0,0,10,1,1,1
8,430957/20,13,800,200,61.6,246.4,APÓSITO TRANSPARENTE ADHESIVO-20,15,4,20,420,15420,4-April,1,0,1,0,0,10,1,1,1
9,430956/20,12,1200,400,44.0,132.0,APÓSITO TRANSPARENTE ADHESIVO-24,15,4,20,420,15420,4-April,1,0,1,0,0,4,1,1,1
20,431040/20,30,75,3,1.28271,32.06775,APOSITO DE HIDROCOLOIDE-9,15,4,20,420,15420,4-April,1,0,1,0,0,4,1,1,1
27,431059/20,47,130,10,20.9,271.7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,15,4,20,420,15420,4-April,1,0,1,0,0,10,1,1,1
16,370317/21,23,70,70,227.15154,227.15154,APOSITO MALLADO C/ SILICONA-0,15,4,21,421,15421,4-April,0,1,1,0,0,0,2,2,1
25,370278/21,11,110,10,53.68,590.48,APOSITO DE FIBRAS DE POLIACRILATO-3,15,4,21,421,15421,4-April,0,1,1,0,0,10,1,2,1
32,370162/21,66,210,10,57.199643,1201.192503,APOSITO C/ CARBON Y PLATA-4,15,4,21,421,15421,4-April,0,1,1,0,0,18,1,2,1
36,370278/21,15,120,10,47.19,566.28,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,15,4,21,421,15421,4-April,0,1,1,0,0,10,1,2,1
36,370279/21,15,60,10,47.19,283.14,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,15,4,21,421,15421,4-April,0,1,1,0,0,4,1,2,1
15,402713/15,37,420,5,5.24537,440.61108,HIDROGEL-37,15,5,15,515,15515,5-May,1,0,1,0,0,10,1,1,1
17,402863/15,54,170,10,18.7,317.9,APOSITO DE ESPUMA POLIURETANO-8,15,5,15,515,15515,5-May,0,1,1,0,0,10,1,2,1
1,359568/17,38,50,10,102.802,514.01,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,15,5,17,517,15517,5-May,1,0,1,0,0,10,1,1,1
8,359514/17,13,1000,200,61.6,308.0,APÓSITO TRANSPARENTE ADHESIVO-20,15,5,17,517,15517,5-May,1,0,1,0,0,10,1,1,1
10,360210/17,20,50,5,13.497,134.97,APOSITO DE HIDROCOLOIDE C/ PLATA-2,15,5,17,517,15517,5-May,1,0,0,1,0,0,52,3,0
15,359645/17,37,330,5,5.24537,346.19442,HIDROGEL-37,15,5,17,517,15517,5-May,1,0,1,0,0,10,1,1,1
20,359643/17,30,1008,3,1.8513,622.0368,APOSITO DE HIDROCOLOIDE-9,15,5,17,517,15517,5-May,1,0,1,0,0,0,2,1,1
32,359851/17,66,150,10,61.40211,921.03165,APOSITO C/ CARBON Y PLATA-4,15,5,17,517,15517,5-May,0,1,1,0,0,18,1,2,1
0,448011/18,39,4,1,9.9,39.6,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,15,5,18,518,15518,5-May,1,0,0,1,0,14,32,3,0
1,447303/18,38,90,10,102.802,925.218,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,15,5,18,518,15518,5-May,1,0,1,0,0,10,1,1,1
1,447307/18,38,20,10,102.802,205.604,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,15,5,18,518,15518,5-May,1,0,1,0,0,4,1,1,1
7,447540/18,45,200,100,539.0055,1078.011,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,15,5,18,518,15518,5-May,0,1,1,0,0,0,2,2,1
8,447314/18,13,400,200,61.6,123.2,APÓSITO TRANSPARENTE ADHESIVO-20,15,5,18,518,15518,5-May,1,0,1,0,0,4,1,1,1
7,447544/18,45,40,5,26.950275,215.6022,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,15,5,18,518,15518,5-May,0,1,1,0,0,4,1,2,1
17,448520/18,54,60,60,99.0,99.0,APOSITO DE ESPUMA POLIURETANO-8,15,5,18,518,15518,5-May,0,1,1,0,0,4,1,2,1
5,424532/19,40,10,5,12.1,24.2,APOSITO DE HIDROFIBRA  / CINTA-18,15,5,19,519,15519,5-May,1,0,0,1,0,18,107,3,0
15,425318/19,37,260,5,5.24537,272.75924,HIDROGEL-37,15,5,19,519,15519,5-May,1,0,1,0,0,13,1,1,1
14,425546/19,19,1200,300,792.0,3168.0,APOSITO C/ CARBON Y PLATA-6,15,5,19,519,15519,5-May,1,0,1,0,0,13,1,1,1
19,425538/19,18,50,50,215.325,215.325,APOSITO DE ESPUMA POLIURETANO / SACRO-11,15,5,19,519,15519,5-May,1,0,1,0,0,10,1,1,1
19,425538/19,18,50,50,215.325,215.325,APOSITO DE ESPUMA POLIURETANO / SACRO-11,15,5,19,519,15519,5-May,1,0,1,0,0,10,1,1,1
27,425349/19,47,600,10,20.9,1254.0,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,15,5,19,519,15519,5-May,1,0,1,0,0,13,1,1,1
27,425354/19,47,130,10,20.9,271.7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,15,5,19,519,15519,5-May,1,0,1,0,0,10,1,1,1
1,528508/20,38,110,10,102.802,1130.822,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,15,5,20,520,15520,5-May,1,0,1,0,0,18,1,1,1
15,528548/20,37,260,5,5.24537,272.75924,HIDROGEL-37,15,5,20,520,15520,5-May,1,0,1,0,0,10,1,1,1
23,528547/20,27,265,5,6.599996,349.799788,APOSITO DE HIDROCOLOIDE-3,15,5,20,520,15520,5-May,0,1,1,0,0,10,1,2,1
41,529862/20,60,10,5,412.5,825.0,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,15,5,20,520,15520,5-May,1,0,0,1,0,18,105,3,0
25,528669/20,11,150,10,53.888999,808.334985,APOSITO DE FIBRAS DE POLIACRILATO-3,15,5,20,520,15520,5-May,1,0,1,0,0,18,1,1,1
36,529827/20,15,60,10,47.3,283.8,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,15,5,20,520,15520,5-May,1,0,1,0,0,4,1,1,1
0,601071/23,39,4,1,9.88899,39.55596,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,15,5,23,523,15523,5-May,0,1,0,1,0,14,32,3,0
1,600368/23,38,100,10,107.03,1070.3,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,15,5,23,523,15523,5-May,0,1,1,0,0,0,2,2,1
7,600497/23,45,200,100,527.9985,1055.997,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,15,5,23,523,15523,5-May,1,0,1,0,0,0,2,1,1
8,600970/23,52,200,50,13.749996,54.999984,APÓSITO TRANSPARENTE ADHESIVO-20,15,5,23,523,15523,5-May,0,1,1,0,0,13,1,2,1
12,600817/23,0,1680,560,104.412,313.236,APÓSITO ABSORBENTE C/ ADHESIVO-23,15,5,23,523,15523,5-May,1,0,1,0,0,7,3,1,1
47,596611/23,49,20,5,114.95,459.8,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,15,5,23,523,15523,5-May,1,0,0,1,0,11,168,3,0
18,600861/23,9,260,10,15.345,398.97,APOSITO MALLADO C/ PARAFINA-38,15,5,23,523,15523,5-May,1,0,1,0,0,4,1,1,1
21,600867/23,21,5000,1000,14.1,70.5,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,15,5,23,523,15523,5-May,1,0,1,0,0,7,3,0,1
25,601627/23,11,80,80,429.44,429.44,APOSITO DE FIBRAS DE POLIACRILATO-3,15,5,23,523,15523,5-May,1,0,1,0,0,0,2,1,1
26,600866/23,10,1000,10,34.98,3498.0,APOSITO MALLADO C/ PARAFINA-39,15,5,23,523,15523,5-May,1,0,1,0,0,7,3,1,1
31,601624/23,17,100,50,119.9,239.8,APOSITO DE HIDROCOLOIDE-7,15,5,23,523,15523,5-May,1,0,1,0,0,0,2,1,1
33,600162/23,50,12,12,77.88,77.88,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,15,5,23,523,15523,5-May,1,0,0,1,0,18,109,3,0
33,600717/23,50,12,12,77.88,77.88,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,15,5,23,523,15523,5-May,1,0,0,1,0,13,183,3,0
37,600577/23,16,60,10,62.59,375.54,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,15,5,23,523,15523,5-May,1,0,0,1,0,5,14,3,0
38,601709/23,41,3,3,1633.22,1633.22,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,15,5,23,523,15523,5-May,1,0,0,1,0,18,174,3,0
44,596611/23,48,20,1,111.1022,2222.044,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,15,5,23,523,15523,5-May,1,0,0,1,0,11,168,3,0
11,477029/15,34,1280,640,68.288,136.576,APÓSITO ABSORBENTE C/ ADHESIVO-22,15,6,15,615,15615,6-June,1,0,1,0,0,4,1,1,1
13,476681/15,1,700,350,577.5,1155.0,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,15,6,15,615,15615,6-June,0,1,0,1,0,18,97,3,0
14,477018/15,19,600,300,792.0,1584.0,APOSITO C/ CARBON Y PLATA-6,15,6,15,615,15615,6-June,0,1,1,0,0,13,1,2,1
5,476684/15,40,20,5,12.1,48.4,APOSITO DE HIDROFIBRA  / CINTA-18,15,6,15,615,15615,6-June,1,0,0,1,0,11,153,3,0
23,477000/15,25,400,5,8.250039,660.00312,APOSITO DE HIDROCOLOIDE-3,15,6,15,615,15615,6-June,1,0,1,0,0,10,1,1,1
20,477002/15,32,300,3,1.8513,185.13,APOSITO DE HIDROCOLOIDE-9,15,6,15,615,15615,6-June,1,0,1,0,0,18,1,1,1
12,605452/16,4,600,300,61.722222,123.444444,APÓSITO ABSORBENTE C/ ADHESIVO-23,15,6,16,616,15616,6-June,1,0,1,0,0,4,1,1,1
14,605452/16,19,300,300,792.0,792.0,APOSITO C/ CARBON Y PLATA-6,15,6,16,616,15616,6-June,1,0,1,0,0,4,1,1,1
23,605343/16,25,275,5,8.250039,453.752145,APOSITO DE HIDROCOLOIDE-3,15,6,16,616,15616,6-June,1,0,1,0,0,10,1,1,1
26,605685/16,10,120,10,35.2,422.4,APOSITO MALLADO C/ PARAFINA-39,15,6,16,616,15616,6-June,1,0,1,0,0,10,1,1,1
27,605459/16,47,200,10,20.9,418.0,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,15,6,16,616,15616,6-June,1,0,1,0,0,10,1,1,1
7,453289/17,45,400,100,539.0055,2156.022,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,15,6,17,617,15617,6-June,0,1,1,0,0,13,1,2,1
14,453319/17,19,600,300,792.0,1584.0,APOSITO C/ CARBON Y PLATA-6,15,6,17,617,15617,6-June,0,1,1,0,0,13,1,2,1
15,453288/17,37,300,5,5.24537,314.7222,HIDROGEL-37,15,6,17,617,15617,6-June,1,0,1,0,0,13,1,1,1
20,453291/17,30,267,3,1.8513,164.7657,APOSITO DE HIDROCOLOIDE-9,15,6,17,617,15617,6-June,1,0,1,0,0,18,1,1,1
27,453287/17,47,600,10,20.9,1254.0,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,15,6,17,617,15617,6-June,1,0,1,0,0,13,1,1,1
32,453362/17,66,170,10,61.40211,1043.83587,APOSITO C/ CARBON Y PLATA-4,15,6,17,617,15617,6-June,0,1,1,0,0,18,1,2,1
9,543937/18,12,1600,400,44.0,176.0,APÓSITO TRANSPARENTE ADHESIVO-24,15,6,18,618,15618,6-June,1,0,1,0,0,18,1,1,1
10,544460/18,20,50,5,13.497,134.97,APOSITO DE HIDROCOLOIDE C/ PLATA-2,15,6,18,618,15618,6-June,1,0,0,1,0,0,37,3,0
10,544461/18,20,50,5,13.497,134.97,APOSITO DE HIDROCOLOIDE C/ PLATA-2,15,6,18,618,15618,6-June,1,0,0,1,0,0,18,3,0
27,544385/18,47,200,10,20.9,418.0,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,15,6,18,618,15618,6-June,1,0,1,0,0,10,1,1,1
8,620948/20,13,600,200,61.6,184.8,APÓSITO TRANSPARENTE ADHESIVO-20,15,6,20,620,15620,6-June,1,0,1,0,0,4,1,1,1
11,621233/20,34,1280,640,60.69888,121.39776,APÓSITO ABSORBENTE C/ ADHESIVO-22,15,6,20,620,15620,6-June,0,1,1,0,0,4,1,2,1
7,621134/20,45,60,5,26.950275,323.4033,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,15,6,20,620,15620,6-June,1,0,1,0,0,4,1,1,1
24,621150/20,26,640,10,5.3416,341.8624,APOSITO DE HIDROCOLOIDE-6,15,6,20,620,15620,6-June,0,1,1,0,0,10,1,2,1
37,622181/20,16,10,10,62.7,62.7,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,15,6,20,620,15620,6-June,1,0,0,1,0,11,113,3,0
1,594938/21,38,120,10,107.25,1287.0,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,15,6,21,621,15621,6-June,1,0,1,0,0,10,1,1,1
12,594268/21,4,1800,300,49.302,295.812,APÓSITO ABSORBENTE C/ ADHESIVO-23,15,6,21,621,15621,6-June,0,1,1,0,0,18,1,2,1
38,593148/21,59,5,5,2458.5,2458.5,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,15,6,21,621,15621,6-June,1,0,0,1,0,11,171,3,0
15,594645/21,58,310,10,7.7055,238.8705,HIDROGEL-37,15,6,21,621,15621,6-June,0,1,1,0,0,10,1,2,1
19,594267/21,18,50,50,215.325,215.325,APOSITO DE ESPUMA POLIURETANO / SACRO-11,15,6,21,621,15621,6-June,1,0,1,0,0,10,1,1,1
20,595235/21,30,33,3,0.989571,10.885281,APOSITO DE HIDROCOLOIDE-9,15,6,21,621,15621,6-June,0,1,1,0,0,13,1,2,1
27,594941/21,47,140,10,18.59,260.26,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,15,6,21,621,15621,6-June,0,1,1,0,0,10,1,2,1
0,718737/22,39,10,1,13.189,131.89,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,15,6,22,622,15622,6-June,1,0,0,1,0,7,94,3,0
0,718748/22,39,10,1,13.189,131.89,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,15,6,22,622,15622,6-June,1,0,0,1,0,18,109,3,0
4,717671/22,22,720,30,198.002475,4752.0594,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,15,6,22,622,15622,6-June,0,1,1,0,0,10,1,2,1
6,718247/22,46,100,10,42.349958,423.49958,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,15,6,22,622,15622,6-June,0,1,1,0,0,0,2,2,1
14,714583/22,19,600,300,766.128,1532.256,APOSITO C/ CARBON Y PLATA-6,15,6,22,622,15622,6-June,0,1,1,0,0,13,1,2,1
41,718740/22,60,30,5,412.5,2475.0,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,15,6,22,622,15622,6-June,1,0,0,1,0,7,84,3,0
47,715210/22,49,5,5,114.95,114.95,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,15,6,22,622,15622,6-June,1,0,0,1,0,10,155,3,0
18,717098/22,9,600,10,15.345,920.7,APOSITO MALLADO C/ PARAFINA-38,15,6,22,622,15622,6-June,0,1,1,0,0,13,1,2,1
18,714588/22,9,500,10,15.345,767.25,APOSITO MALLADO C/ PARAFINA-38,15,6,22,622,15622,6-June,0,1,1,0,0,13,1,2,1
26,718553/22,10,200,10,34.98,699.6,APOSITO MALLADO C/ PARAFINA-39,15,6,22,622,15622,6-June,0,1,1,0,0,10,1,2,1
27,714586/22,47,500,10,18.59,929.5,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,15,6,22,622,15622,6-June,0,1,1,0,0,13,1,2,1
30,717096/22,14,30,10,131.89,395.67,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,15,6,22,622,15622,6-June,0,1,1,0,0,0,2,2,1
33,718747/22,67,12,12,77.88,0.0,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,15,6,22,622,15622,6-June,1,0,0,1,0,18,109,3,0
34,716597/22,29,40,10,27.280155,109.12062,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,15,6,22,622,15622,6-June,0,1,1,0,0,18,1,2,1
37,716572/22,16,30,10,62.595,187.785,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,15,6,22,622,15622,6-June,0,1,0,1,0,14,47,3,0
44,718237/22,48,5,1,111.1022,555.511,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,15,6,22,622,15622,6-June,1,0,0,1,0,11,168,3,0
5,743011/23,40,10,5,12.1,24.2,APOSITO DE HIDROFIBRA  / CINTA-18,15,6,23,623,15623,6-June,1,0,0,1,0,14,53,3,0
33,742426/23,50,12,12,77.88,77.88,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,15,6,23,623,15623,6-June,1,0,0,1,0,12,154,3,0
42,740910/23,61,10,10,880.0,880.0,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,15,6,23,623,15623,6-June,1,0,0,1,0,7,10,3,0
9,637674/15,12,1200,400,44.0,132.0,APÓSITO TRANSPARENTE ADHESIVO-24,15,7,15,715,15715,7-July,1,0,1,0,0,4,1,1,1
7,637750/15,45,200,5,29.15,1166.0,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,15,7,15,715,15715,7-July,1,0,1,0,0,6,1,1,1
15,637761/15,37,35,5,5.24537,36.71759,HIDROGEL-37,15,7,15,715,15715,7-July,1,0,1,0,0,4,1,1,1
15,637757/15,37,400,5,5.24537,419.6296,HIDROGEL-37,15,7,15,715,15715,7-July,1,0,1,0,0,10,1,1,1
25,637820/15,11,330,10,53.9,1778.7,APOSITO DE FIBRAS DE POLIACRILATO-3,15,7,15,715,15715,7-July,1,0,1,0,0,0,2,1,1
26,637818/15,10,300,10,35.2,1056.0,APOSITO MALLADO C/ PARAFINA-39,15,7,15,715,15715,7-July,1,0,1,0,0,18,1,1,1
27,637746/15,47,200,10,20.9,418.0,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,15,7,15,715,15715,7-July,1,0,1,0,0,0,2,1,1
0,692619/16,39,5,1,9.9,49.5,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,15,7,16,716,15716,7-July,1,0,0,1,0,18,108,3,0
5,692818/16,40,40,5,12.1,96.8,APOSITO DE HIDROFIBRA  / CINTA-18,15,7,16,716,15716,7-July,1,0,0,1,0,11,153,3,0
16,692297/16,23,70,70,493.416,493.416,APOSITO MALLADO C/ SILICONA-0,15,7,16,716,15716,7-July,1,0,1,0,0,0,2,1,1
0,645121/19,39,2,1,9.9,19.8,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,15,7,19,719,15719,7-July,1,0,0,1,0,10,127,3,0
1,644441/19,38,70,10,102.802,719.614,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,15,7,19,719,15719,7-July,1,0,1,0,0,18,1,1,1
4,644960/19,22,500,50,354.754125,3547.54125,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,15,7,19,719,15719,7-July,0,1,1,0,0,10,1,2,1
30,644861/19,14,130,10,132.0,1716.0,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,15,7,19,719,15719,7-July,1,0,1,0,0,10,1,1,1
33,645154/19,67,12,12,77.88,77.88,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,15,7,19,719,15719,7-July,1,0,0,1,0,12,141,3,0
36,644857/19,15,50,10,47.3,236.5,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,15,7,19,719,15719,7-July,1,0,1,0,0,4,1,1,1
37,645389/19,16,30,10,62.7,188.1,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,15,7,19,719,15719,7-July,1,0,0,1,0,6,148,3,0
37,645341/19,16,10,10,62.7,62.7,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,15,7,19,719,15719,7-July,1,0,0,1,0,4,111,3,0
